run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,2,check_referral_criteria,v2,103,412,1.269,True,
6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,2,lookup_patient,v2,48,190,0.645,True,
6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,3,get_clinic_slots,v2,57,226,1.057,True,
6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,4,book_slot,v2,44,175,1.823,True,
dd1568d2-6a92-4bd2-9d99-18ef46856c48,1,get_referral,v2,79,315,0.952,True,
dd1568d2-6a92-4bd2-9d99-18ef46856c48,2,check_referral_criteria,v2,107,426,0.608,True,
dd1568d2-6a92-4bd2-9d99-18ef46856c48,2,lookup_patient,v2,48,190,0.39,True,
dd1568d2-6a92-4bd2-9d99-18ef46856c48,3,get_clinic_slots,v2,86,342,0.346,True,
dd1568d2-6a92-4bd2-9d99-18ef46856c48,4,book_slot,v2,45,177,2.962,True,
877e57de-d7eb-43e9-a244-531cdcaf2af8,1,get_referral,v2,70,277,1.387,True,
877e57de-d7eb-43e9-a244-531cdcaf2af8,2,check_referral_criteria,v2,94,373,1.402,True,
877e57de-d7eb-43e9-a244-531cdcaf2af8,2,lookup_patient,v2,48,190,0.816,True,
877e57de-d7eb-43e9-a244-531cdcaf2af8,3,get_clinic_slots,v2,85,340,0.362,True,
877e57de-d7eb-43e9-a244-531cdcaf2af8,4,book_slot,v2,44,176,1.93,True,
af2f82a3-0410-4dee-8bce-4f2b79e7269f,1,get_referral,v2,74,296,1.294,True,
af2f82a3-0410-4dee-8bce-4f2b79e7269f,2,check_referral_criteria,v2,95,378,1.466,True,
af2f82a3-0410-4dee-8bce-4f2b79e7269f,2,lookup_patient,v2,48,190,0.849,True,
af2f82a3-0410-4dee-8bce-4f2b79e7269f,3,get_clinic_slots,v2,85,340,0.668,True,
af2f82a3-0410-4dee-8bce-4f2b79e7269f,4,book_slot,v2,44,176,1.257,True,
42b72e98-c972-4b1b-8b09-5be226aabcd3,1,get_referral,v2,73,290,1.109,True,
42b72e98-c972-4b1b-8b09-5be226aabcd3,2,check_referral_criteria,v2,92,366,1.491,True,
42b72e98-c972-4b1b-8b09-5be226aabcd3,2,lookup_patient,v2,48,190,0.829,True,
42b72e98-c972-4b1b-8b09-5be226aabcd3,3,get_clinic_slots,v2,85,340,0.883,True,
42b72e98-c972-4b1b-8b09-5be226aabcd3,4,book_slot,v2,44,176,1.86,True,
132d3eb2-011e-48ca-a9d0-b64b37853646,1,get_referral,v2,69,274,1.234,True,
132d3eb2-011e-48ca-a9d0-b64b37853646,2,check_referral_criteria,v2,97,387,1.378,True,
132d3eb2-011e-48ca-a9d0-b64b37853646,2,lookup_patient,v2,48,190,0.857,True,
132d3eb2-011e-48ca-a9d0-b64b37853646,3,get_clinic_slots,v2,56,224,0.679,True,
87ccbcf8-e385-432f-89d4-f83fba30e852,1,get_referral,v2,71,284,1.264,True,
87ccbcf8-e385-432f-89d4-f83fba30e852,2,check_referral_criteria,v2,101,404,1.506,True,
87ccbcf8-e385-432f-89d4-f83fba30e852,2,lookup_patient,v2,48,190,1.015,True,
87ccbcf8-e385-432f-89d4-f83fba30e852,3,get_clinic_slots,v2,56,224,0.686,True,
83013b1c-b043-44f3-9686-3da720fc8e21,1,get_referral,v2,70,278,2.138,True,
83013b1c-b043-44f3-9686-3da720fc8e21,2,check_referral_criteria,v2,94,374,1.265,True,
83013b1c-b043-44f3-9686-3da720fc8e21,2,lookup_patient,v2,48,190,0.907,True,
83013b1c-b043-44f3-9686-3da720fc8e21,3,get_clinic_slots,v2,56,224,0.667,True,
cebae2d2-5db1-447e-87d6-ab4a8a89b7fa,1,get_referral,v2,75,299,1.539,True,
cebae2d2-5db1-447e-87d6-ab4a8a89b7fa,2,check_referral_criteria,v2,97,386,1.057,True,
cebae2d2-5db1-447e-87d6-ab4a8a89b7fa,2,lookup_patient,v2,48,190,0.842,True,
cebae2d2-5db1-447e-87d6-ab4a8a89b7fa,3,get_clinic_slots,v2,57,226,0.543,True,
6690b088-e7e1-4f4e-b782-e49b3a233414,1,get_referral,v2,61,244,1.141,True,
6690b088-e7e1-4f4e-b782-e49b3a233414,2,check_referral_criteria,v2,79,315,1.032,True,
6690b088-e7e1-4f4e-b782-e49b3a233414,2,lookup_patient,v2,48,190,0.654,True,
6690b088-e7e1-4f4e-b782-e49b3a233414,3,get_clinic_slots,v2,85,340,0.445,True,
470c60da-a9be-479c-8f6f-7339540be916,1,get_referral,v2,62,247,0.987,True,
470c60da-a9be-479c-8f6f-7339540be916,2,check_referral_criteria,v2,80,318,0.792,True,
470c60da-a9be-479c-8f6f-7339540be916,2,lookup_patient,v2,48,190,0.547,True,
470c60da-a9be-479c-8f6f-7339540be916,3,get_clinic_slots,v2,85,340,0.563,True,
470c60da-a9be-479c-8f6f-7339540be916,4,book_slot,v2,44,176,1.455,True,
d4b5b051-8e79-4494-9781-4db1b745c273,1,get_referral,v2,59,235,0.806,True,
d4b5b051-8e79-4494-9781-4db1b745c273,2,check_referral_criteria,v2,81,322,1.141,True,
d4b5b051-8e79-4494-9781-4db1b745c273,2,lookup_patient,v2,48,190,0.683,True,
d4b5b051-8e79-4494-9781-4db1b745c273,3,get_clinic_slots,v2,85,340,0.411,True,
d4b5b051-8e79-4494-9781-4db1b745c273,4,book_slot,v2,44,176,1.44,True,
aacde1e2-6e87-4455-ba92-ffef9ae29b8c,1,get_referral,v2,61,244,0.51,True,
aacde1e2-6e87-4455-ba92-ffef9ae29b8c,2,check_referral_criteria,v2,79,313,1.178,True,
aacde1e2-6e87-4455-ba92-ffef9ae29b8c,2,lookup_patient,v2,48,190,0.635,True,
aacde1e2-6e87-4455-ba92-ffef9ae29b8c,3,get_clinic_slots,v2,85,340,0.95,True,
aacde1e2-6e87-4455-ba92-ffef9ae29b8c,4,book_slot,v2,44,176,1.476,True,
a102ecff-3d26-4847-8328-3333854968ec,1,get_referral,v2,57,228,0.827,True,
a102ecff-3d26-4847-8328-3333854968ec,2,check_referral_criteria,v2,84,336,0.981,True,
a102ecff-3d26-4847-8328-3333854968ec,2,lookup_patient,v2,48,190,0.653,True,
a102ecff-3d26-4847-8328-3333854968ec,3,get_clinic_slots,v2,56,224,0.387,True,
ce355344-2d91-4fa6-80f7-091fa2c4d23e,1,get_referral,v2,61,241,0.815,True,
ce355344-2d91-4fa6-80f7-091fa2c4d23e,2,check_referral_criteria,v2,85,339,1.146,True,
ce355344-2d91-4fa6-80f7-091fa2c4d23e,2,lookup_patient,v2,48,190,0.673,True,
ce355344-2d91-4fa6-80f7-091fa2c4d23e,3,get_clinic_slots,v2,56,224,0.388,True,
ce355344-2d91-4fa6-80f7-091fa2c4d23e,4,book_slot,v2,44,173,1.442,True,
3db652fb-3f6b-4daf-859a-fea9ca81e8c1,1,get_referral,v2,60,237,0.79,True,
3db652fb-3f6b-4daf-859a-fea9ca81e8c1,2,check_referral_criteria,v2,81,323,0.822,True,
3db652fb-3f6b-4daf-859a-fea9ca81e8c1,2,lookup_patient,v2,48,190,0.56,True,
3db652fb-3f6b-4daf-859a-fea9ca81e8c1,3,get_clinic_slots,v2,56,224,0.271,True,
83df4af4-ade0-436b-be3e-3cf87accbc92,1,get_referral,v2,72,286,0.959,True,
83df4af4-ade0-436b-be3e-3cf87accbc92,2,check_referral_criteria,v2,104,416,1.3,True,
83df4af4-ade0-436b-be3e-3cf87accbc92,2,lookup_patient,v2,48,190,0.718,True,
83df4af4-ade0-436b-be3e-3cf87accbc92,3,get_clinic_slots,v2,57,227,0.526,True,
5f72416e-e769-4e76-9b75-88edbdaf332d,1,get_referral,v2,76,304,0.791,True,
5f72416e-e769-4e76-9b75-88edbdaf332d,2,check_referral_criteria,v2,102,408,1.116,True,
5f72416e-e769-4e76-9b75-88edbdaf332d,2,lookup_patient,v2,48,190,0.644,True,
5f72416e-e769-4e76-9b75-88edbdaf332d,3,get_clinic_slots,v2,57,227,0.401,True,
c7a0019c-023e-41b0-b56f-bacd276ff49e,1,get_referral,v2,74,293,0.979,True,
c7a0019c-023e-41b0-b56f-bacd276ff49e,2,check_referral_criteria,v2,104,416,1.028,True,
c7a0019c-023e-41b0-b56f-bacd276ff49e,2,lookup_patient,v2,48,190,0.701,True,
c7a0019c-023e-41b0-b56f-bacd276ff49e,3,get_clinic_slots,v2,57,227,0.388,True,
0e0f0a8c-6ad9-49d5-bcb5-b57b3d631d32,1,get_referral,v2,75,300,0.835,True,
0e0f0a8c-6ad9-49d5-bcb5-b57b3d631d32,2,check_referral_criteria,v2,103,409,0.812,True,
0e0f0a8c-6ad9-49d5-bcb5-b57b3d631d32,2,lookup_patient,v2,48,190,0.539,True,
0e0f0a8c-6ad9-49d5-bcb5-b57b3d631d32,3,get_clinic_slots,v2,57,227,0.424,True,
892c11d9-a765-4fef-ad55-6c570e0a9f5d,1,get_referral,v2,73,290,0.824,True,
892c11d9-a765-4fef-ad55-6c570e0a9f5d,2,check_referral_criteria,v2,110,437,0.969,True,
892c11d9-a765-4fef-ad55-6c570e0a9f5d,2,lookup_patient,v2,48,190,0.664,True,
892c11d9-a765-4fef-ad55-6c570e0a9f5d,3,get_clinic_slots,v2,56,224,0.437,True,
1f209bf5-6223-4f84-8141-2d8cb8844662,1,get_referral,v2,73,291,0.833,True,
1f209bf5-6223-4f84-8141-2d8cb8844662,2,check_referral_criteria,v2,109,434,0.818,True,
1f209bf5-6223-4f84-8141-2d8cb8844662,2,lookup_patient,v2,48,190,0.533,True,
1f209bf5-6223-4f84-8141-2d8cb8844662,3,get_clinic_slots,v2,56,224,0.451,True,
a229ed73-085a-45cd-b356-26b05dc8b8f8,1,get_referral,v2,77,308,0.931,True,
a229ed73-085a-45cd-b356-26b05dc8b8f8,2,check_referral_criteria,v2,103,410,0.828,True,
a229ed73-085a-45cd-b356-26b05dc8b8f8,2,lookup_patient,v2,48,190,0.547,True,
a229ed73-085a-45cd-b356-26b05dc8b8f8,3,get_clinic_slots,v2,58,229,0.506,True,
fad5c4b6-72f4-4af9-ad17-b95b708e0811,1,get_referral,v2,77,308,0.919,True,
fad5c4b6-72f4-4af9-ad17-b95b708e0811,2,check_referral_criteria,v2,103,410,0.833,True,
fad5c4b6-72f4-4af9-ad17-b95b708e0811,2,lookup_patient,v2,48,190,0.531,True,
fad5c4b6-72f4-4af9-ad17-b95b708e0811,3,get_clinic_slots,v2,58,229,0.36,True,
bdb89a4a-09fd-42b3-8b71-8e22671b4125,1,get_referral,v2,77,308,0.696,True,
bdb89a4a-09fd-42b3-8b71-8e22671b4125,2,check_referral_criteria,v2,103,410,0.995,True,
bdb89a4a-09fd-42b3-8b71-8e22671b4125,2,lookup_patient,v2,48,190,0.792,True,
bdb89a4a-09fd-42b3-8b71-8e22671b4125,3,get_clinic_slots,v2,58,229,0.518,True,
cad69715-f7ed-4e21-a2b8-346740aabeb0,1,get_referral,v2,79,313,0.558,True,
cad69715-f7ed-4e21-a2b8-346740aabeb0,2,check_referral_criteria,v2,121,484,1.116,True,
cad69715-f7ed-4e21-a2b8-346740aabeb0,2,lookup_patient,v2,48,190,0.639,True,
cad69715-f7ed-4e21-a2b8-346740aabeb0,3,get_clinic_slots,v2,56,224,0.53,True,
9436311d-2b87-45af-940d-af2ff6236168,1,get_referral,v2,79,313,0.864,True,
9436311d-2b87-45af-940d-af2ff6236168,2,check_referral_criteria,v2,121,484,1.275,True,
9436311d-2b87-45af-940d-af2ff6236168,2,lookup_patient,v2,48,190,0.699,True,
9436311d-2b87-45af-940d-af2ff6236168,3,get_clinic_slots,v2,56,224,0.453,True,
e26ac506-1da3-4ee2-a25c-085e7808a46d,1,get_referral,v2,79,313,1.093,True,
e26ac506-1da3-4ee2-a25c-085e7808a46d,2,check_referral_criteria,v2,121,484,1.472,True,
e26ac506-1da3-4ee2-a25c-085e7808a46d,2,lookup_patient,v2,48,190,0.94,True,
e26ac506-1da3-4ee2-a25c-085e7808a46d,3,get_clinic_slots,v2,56,224,0.427,True,
aebe889a-e55d-4c4c-8ddf-091efff835ed,1,get_referral,v2,71,284,0.845,True,
aebe889a-e55d-4c4c-8ddf-091efff835ed,2,check_referral_criteria,v2,92,366,1.032,True,
aebe889a-e55d-4c4c-8ddf-091efff835ed,2,lookup_patient,v2,62,247,0.647,True,
aebe889a-e55d-4c4c-8ddf-091efff835ed,3,get_clinic_slots,v2,85,340,0.428,True,
aebe889a-e55d-4c4c-8ddf-091efff835ed,4,book_slot,v2,0,0,0.35,False,BOOKING_GATE_NOT_SATISFIED
0c658859-5ade-4063-855a-65df570995fd,1,get_referral,v2,71,284,0.372,True,
0c658859-5ade-4063-855a-65df570995fd,2,check_referral_criteria,v2,92,366,1.295,True,
