run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
1d102612-494a-40f5-bf3f-9d3c359cc7ab,4,book_slot,v2,44,175,1.843,True,
08650da1-d435-45c1-89e4-c3227d7a55d7,1,get_referral,v2,75,297,1.019,True,
08650da1-d435-45c1-89e4-c3227d7a55d7,2,check_referral_criteria,v2,106,424,1.059,True,
08650da1-d435-45c1-89e4-c3227d7a55d7,2,lookup_patient,v2,48,190,0.589,True,
08650da1-d435-45c1-89e4-c3227d7a55d7,3,get_clinic_slots,v2,57,226,0.582,True,
08650da1-d435-45c1-89e4-c3227d7a55d7,4,book_slot,v2,44,175,1.717,True,
b4cc6ea7-5e0f-4e83-8852-251ee5d92952,1,get_referral,v2,76,302,1.289,True,
b4cc6ea7-5e0f-4e83-8852-251ee5d92952,2,check_referral_criteria,v2,103,412,1.332,True,
b4cc6ea7-5e0f-4e83-8852-251ee5d92952,2,lookup_patient,v2,48,190,0.725,True,
b4cc6ea7-5e0f-4e83-8852-251ee5d92952,3,get_clinic_slots,v2,57,226,0.661,True,
b4cc6ea7-5e0f-4e83-8852-251ee5d92952,4,book_slot,v2,44,175,1.764,True,
3f9a0631-558c-4acc-949c-23e5bdc2b48c,1,get_referral,v2,79,315,1.314,True,
3f9a0631-558c-4acc-949c-23e5bdc2b48c,2,check_referral_criteria,v2,107,426,1.354,True,
3f9a0631-558c-4acc-949c-23e5bdc2b48c,2,lookup_patient,v2,48,190,0.723,True,
3f9a0631-558c-4acc-949c-23e5bdc2b48c,3,get_clinic_slots,v2,86,342,0.666,True,
3f9a0631-558c-4acc-949c-23e5bdc2b48c,4,book_slot,v2,45,177,1.526,True,
540cfa08-d257-4008-b15c-e11019c39f24,1,get_referral,v2,70,277,1.026,True,
540cfa08-d257-4008-b15c-e11019c39f24,2,check_referral_criteria,v2,94,373,0.706,True,
540cfa08-d257-4008-b15c-e11019c39f24,2,lookup_patient,v2,48,190,0.45,True,
540cfa08-d257-4008-b15c-e11019c39f24,3,get_clinic_slots,v2,85,340,0.623,True,
540cfa08-d257-4008-b15c-e11019c39f24,4,book_slot,v2,44,176,1.605,True,
5ec311ee-1800-42c5-92d1-9df6ff75f48f,1,get_referral,v2,74,296,1.292,True,
5ec311ee-1800-42c5-92d1-9df6ff75f48f,2,check_referral_criteria,v2,95,378,1.861,True,
5ec311ee-1800-42c5-92d1-9df6ff75f48f,2,lookup_patient,v2,48,190,0.707,True,
5ec311ee-1800-42c5-92d1-9df6ff75f48f,3,get_clinic_slots,v2,85,340,0.677,True,
5ec311ee-1800-42c5-92d1-9df6ff75f48f,4,book_slot,v2,44,176,1.676,True,
2a1e3541-e0d6-4652-ab27-77ec74cdbfa5,1,get_referral,v2,73,290,1.08,True,
2a1e3541-e0d6-4652-ab27-77ec74cdbfa5,2,check_referral_criteria,v2,92,366,1.462,True,
2a1e3541-e0d6-4652-ab27-77ec74cdbfa5,2,lookup_patient,v2,48,190,0.842,True,
2a1e3541-e0d6-4652-ab27-77ec74cdbfa5,3,get_clinic_slots,v2,85,340,1.057,True,
2a1e3541-e0d6-4652-ab27-77ec74cdbfa5,4,book_slot,v2,44,176,1.836,True,
ec1489c4-9afa-4324-bda6-e60fd5d0b985,1,get_referral,v2,69,274,1.301,True,
ec1489c4-9afa-4324-bda6-e60fd5d0b985,2,check_referral_criteria,v2,97,387,1.129,True,
ec1489c4-9afa-4324-bda6-e60fd5d0b985,2,lookup_patient,v2,48,190,0.675,True,
ec1489c4-9afa-4324-bda6-e60fd5d0b985,3,get_clinic_slots,v2,56,224,0.648,True,
ec1489c4-9afa-4324-bda6-e60fd5d0b985,4,book_slot,v2,44,173,1.68,True,
2a83de17-bf89-451d-aa9c-6f33e0760852,1,get_referral,v2,71,284,1.277,True,
2a83de17-bf89-451d-aa9c-6f33e0760852,2,check_referral_criteria,v2,101,404,1.563,True,
2a83de17-bf89-451d-aa9c-6f33e0760852,2,lookup_patient,v2,48,190,0.88,True,
2a83de17-bf89-451d-aa9c-6f33e0760852,3,get_clinic_slots,v2,56,224,0.555,True,
2a83de17-bf89-451d-aa9c-6f33e0760852,4,book_slot,v2,44,173,1.673,True,
fba0b771-7844-4e9b-a021-5479428c37d6,1,get_referral,v2,70,278,1.913,True,
fba0b771-7844-4e9b-a021-5479428c37d6,2,check_referral_criteria,v2,94,374,1.477,True,
fba0b771-7844-4e9b-a021-5479428c37d6,2,lookup_patient,v2,48,190,0.846,True,
fba0b771-7844-4e9b-a021-5479428c37d6,3,get_clinic_slots,v2,56,224,0.674,True,
fba0b771-7844-4e9b-a021-5479428c37d6,4,book_slot,v2,44,173,1.743,True,
0dcffca0-e43f-4d40-bc9f-0c7c3090bf20,1,get_referral,v2,75,299,1.329,True,
0dcffca0-e43f-4d40-bc9f-0c7c3090bf20,2,check_referral_criteria,v2,97,386,1.374,True,
0dcffca0-e43f-4d40-bc9f-0c7c3090bf20,2,lookup_patient,v2,48,190,0.852,True,
0dcffca0-e43f-4d40-bc9f-0c7c3090bf20,3,get_clinic_slots,v2,57,226,0.679,True,
0dcffca0-e43f-4d40-bc9f-0c7c3090bf20,4,book_slot,v2,44,175,1.939,True,
9ccec75f-4e44-48ab-928d-145759db3a0e,1,get_referral,v2,61,244,1.464,True,
9ccec75f-4e44-48ab-928d-145759db3a0e,2,check_referral_criteria,v2,79,315,1.076,True,
9ccec75f-4e44-48ab-928d-145759db3a0e,2,lookup_patient,v2,48,190,0.638,True,
9ccec75f-4e44-48ab-928d-145759db3a0e,3,get_clinic_slots,v2,85,340,0.698,True,
9ccec75f-4e44-48ab-928d-145759db3a0e,4,book_slot,v2,44,176,1.553,True,
ffb9ae13-210f-400f-9fe8-335af3eb831b,1,get_referral,v2,62,247,1.281,True,
ffb9ae13-210f-400f-9fe8-335af3eb831b,2,check_referral_criteria,v2,80,318,1.437,True,
ffb9ae13-210f-400f-9fe8-335af3eb831b,2,lookup_patient,v2,48,190,0.765,True,
ffb9ae13-210f-400f-9fe8-335af3eb831b,3,get_clinic_slots,v2,57,227,0.632,True,
ffb9ae13-210f-400f-9fe8-335af3eb831b,4,book_slot,v2,44,176,3.105,True,
7fe58f45-a17c-44ae-8378-083b967dc52f,1,get_referral,v2,59,235,1.031,True,
7fe58f45-a17c-44ae-8378-083b967dc52f,2,check_referral_criteria,v2,81,322,2.288,True,
7fe58f45-a17c-44ae-8378-083b967dc52f,2,lookup_patient,v2,48,190,0.722,True,
7fe58f45-a17c-44ae-8378-083b967dc52f,3,get_clinic_slots,v2,85,340,0.99,True,
7fe58f45-a17c-44ae-8378-083b967dc52f,4,book_slot,v2,44,176,1.744,True,
31d27239-7718-4e47-a086-cbe0b6486757,1,get_referral,v2,61,244,0.813,True,
31d27239-7718-4e47-a086-cbe0b6486757,2,check_referral_criteria,v2,79,313,1.004,True,
31d27239-7718-4e47-a086-cbe0b6486757,2,lookup_patient,v2,48,190,0.642,True,
31d27239-7718-4e47-a086-cbe0b6486757,3,get_clinic_slots,v2,85,340,0.293,True,
31d27239-7718-4e47-a086-cbe0b6486757,4,book_slot,v2,44,176,1.214,True,
c7eac3b0-16ac-4de2-89db-8c9b1f9483e2,1,get_referral,v2,57,228,0.835,True,
c7eac3b0-16ac-4de2-89db-8c9b1f9483e2,2,check_referral_criteria,v2,84,336,1.087,True,
c7eac3b0-16ac-4de2-89db-8c9b1f9483e2,2,lookup_patient,v2,48,190,0.707,True,
c7eac3b0-16ac-4de2-89db-8c9b1f9483e2,3,get_clinic_slots,v2,56,224,0.391,True,
c7eac3b0-16ac-4de2-89db-8c9b1f9483e2,4,book_slot,v2,44,173,1.261,True,
3ddbb022-2767-45ce-ba9b-c2fa5980a003,1,get_referral,v2,61,241,1.416,True,
3ddbb022-2767-45ce-ba9b-c2fa5980a003,2,check_referral_criteria,v2,85,339,1.09,True,
3ddbb022-2767-45ce-ba9b-c2fa5980a003,2,lookup_patient,v2,48,190,0.67,True,
3ddbb022-2767-45ce-ba9b-c2fa5980a003,3,get_clinic_slots,v2,56,224,0.52,True,
3ddbb022-2767-45ce-ba9b-c2fa5980a003,4,book_slot,v2,44,173,1.348,True,
b34b90c9-09a6-4942-9e42-52e5e361ea2a,1,get_referral,v2,60,237,1.346,True,
b34b90c9-09a6-4942-9e42-52e5e361ea2a,2,check_referral_criteria,v2,81,323,1.115,True,
b34b90c9-09a6-4942-9e42-52e5e361ea2a,2,lookup_patient,v2,48,190,0.691,True,
