run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
25b75a13-16e9-4509-8d50-cfe38cf59242,1,get_referral,v2,71,284,0.804,True,
25b75a13-16e9-4509-8d50-cfe38cf59242,2,lookup_patient,v2,48,190,0.436,True,
25b75a13-16e9-4509-8d50-cfe38cf59242,2,check_referral_criteria,v2,101,404,0.485,True,
25b75a13-16e9-4509-8d50-cfe38cf59242,3,get_clinic_slots,v2,56,224,0.414,True,
25b75a13-16e9-4509-8d50-cfe38cf59242,4,book_slot,v2,44,173,1.261,True,
d4e663c1-4391-41ad-bbb1-96c47ee07bc5,1,get_referral,v2,70,278,0.914,True,
d4e663c1-4391-41ad-bbb1-96c47ee07bc5,2,lookup_patient,v2,48,190,0.726,True,
d4e663c1-4391-41ad-bbb1-96c47ee07bc5,2,check_referral_criteria,v2,94,374,0.896,True,
d4e663c1-4391-41ad-bbb1-96c47ee07bc5,3,get_clinic_slots,v2,56,224,0.415,True,
d4e663c1-4391-41ad-bbb1-96c47ee07bc5,4,book_slot,v2,44,173,1.467,True,
1cf4accb-e52e-475b-84e3-9dd16b757243,1,get_referral,v2,75,299,1.062,True,
1cf4accb-e52e-475b-84e3-9dd16b757243,2,lookup_patient,v2,48,190,0.506,True,
1cf4accb-e52e-475b-84e3-9dd16b757243,2,check_referral_criteria,v2,97,386,0.697,True,
1cf4accb-e52e-475b-84e3-9dd16b757243,3,get_clinic_slots,v2,57,226,0.201,True,
1cf4accb-e52e-475b-84e3-9dd16b757243,4,book_slot,v2,44,175,1.314,True,
62012a4a-da30-4934-8449-2c152acdc1ff,1,get_referral,v2,61,244,1.054,True,
62012a4a-da30-4934-8449-2c152acdc1ff,2,lookup_patient,v2,48,190,1.014,True,
62012a4a-da30-4934-8449-2c152acdc1ff,2,check_referral_criteria,v2,79,315,1.222,True,
62012a4a-da30-4934-8449-2c152acdc1ff,3,get_clinic_slots,v2,85,340,0.397,True,
62012a4a-da30-4934-8449-2c152acdc1ff,4,book_slot,v2,44,176,1.562,True,
b98ddb1f-1136-4dbe-8dcd-d5d6d6c1d491,1,get_referral,v2,62,247,1.023,True,
b98ddb1f-1136-4dbe-8dcd-d5d6d6c1d491,2,lookup_patient,v2,48,190,0.72,True,
b98ddb1f-1136-4dbe-8dcd-d5d6d6c1d491,2,check_referral_criteria,v2,80,318,0.975,True,
b98ddb1f-1136-4dbe-8dcd-d5d6d6c1d491,3,get_clinic_slots,v2,85,340,0.589,True,
b98ddb1f-1136-4dbe-8dcd-d5d6d6c1d491,4,book_slot,v2,44,176,1.286,True,
e19e19b7-399c-4a8c-8aff-b87a4e368192,1,get_referral,v2,59,235,0.86,True,
e19e19b7-399c-4a8c-8aff-b87a4e368192,2,lookup_patient,v2,48,190,0.449,True,
e19e19b7-399c-4a8c-8aff-b87a4e368192,2,check_referral_criteria,v2,81,322,0.655,True,
e19e19b7-399c-4a8c-8aff-b87a4e368192,3,get_clinic_slots,v2,85,340,0.432,True,
e19e19b7-399c-4a8c-8aff-b87a4e368192,4,book_slot,v2,44,176,1.433,True,
e016ff86-7c22-4782-9dbe-df46e548cfc9,1,get_referral,v2,61,244,1.128,True,
e016ff86-7c22-4782-9dbe-df46e548cfc9,2,lookup_patient,v2,48,190,0.281,True,
e016ff86-7c22-4782-9dbe-df46e548cfc9,2,check_referral_criteria,v2,79,313,0.815,True,
e016ff86-7c22-4782-9dbe-df46e548cfc9,3,get_clinic_slots,v2,85,340,0.415,True,
e016ff86-7c22-4782-9dbe-df46e548cfc9,4,book_slot,v2,44,176,1.227,True,
da0da75b-3859-4799-99e0-bfaddf29a0bf,1,get_referral,v2,57,228,0.832,True,
da0da75b-3859-4799-99e0-bfaddf29a0bf,2,lookup_patient,v2,48,190,0.942,True,
da0da75b-3859-4799-99e0-bfaddf29a0bf,2,check_referral_criteria,v2,84,336,0.894,True,
da0da75b-3859-4799-99e0-bfaddf29a0bf,3,get_clinic_slots,v2,56,224,0.585,True,
da0da75b-3859-4799-99e0-bfaddf29a0bf,4,book_slot,v2,44,173,1.525,True,
d3b27d49-154a-4362-baf7-c1c5ac6827d8,1,get_referral,v2,61,241,0.836,True,
d3b27d49-154a-4362-baf7-c1c5ac6827d8,2,lookup_patient,v2,48,190,1.007,True,
d3b27d49-154a-4362-baf7-c1c5ac6827d8,2,check_referral_criteria,v2,85,339,1.131,True,
d3b27d49-154a-4362-baf7-c1c5ac6827d8,3,get_clinic_slots,v2,56,224,0.561,True,
d3b27d49-154a-4362-baf7-c1c5ac6827d8,4,book_slot,v2,44,173,1.25,True,
500f13a7-1bda-4529-ba36-922d25e606e2,1,get_referral,v2,60,237,1.245,True,
500f13a7-1bda-4529-ba36-922d25e606e2,2,lookup_patient,v2,48,190,0.696,True,
500f13a7-1bda-4529-ba36-922d25e606e2,2,check_referral_criteria,v2,81,323,0.891,True,
500f13a7-1bda-4529-ba36-922d25e606e2,3,get_clinic_slots,v2,56,224,0.433,True,
500f13a7-1bda-4529-ba36-922d25e606e2,4,book_slot,v2,44,173,1.035,True,
98f0b011-5b0d-42a8-8600-75ac2b014ac2,1,get_referral,v2,72,286,0.885,True,
98f0b011-5b0d-42a8-8600-75ac2b014ac2,2,lookup_patient,v2,48,190,0.872,True,
98f0b011-5b0d-42a8-8600-75ac2b014ac2,2,check_referral_criteria,v2,104,416,0.903,True,
98f0b011-5b0d-42a8-8600-75ac2b014ac2,3,get_clinic_slots,v2,57,227,0.419,True,
98f0b011-5b0d-42a8-8600-75ac2b014ac2,4,book_slot,v2,44,176,1.409,True,
1e3a5fab-a94f-4ece-930a-2d63437c3bcc,1,get_referral,v2,76,304,1.042,True,
1e3a5fab-a94f-4ece-930a-2d63437c3bcc,2,lookup_patient,v2,48,190,0.766,True,
1e3a5fab-a94f-4ece-930a-2d63437c3bcc,2,check_referral_criteria,v2,102,408,0.944,True,
1e3a5fab-a94f-4ece-930a-2d63437c3bcc,3,get_clinic_slots,v2,57,227,0.578,True,
1e3a5fab-a94f-4ece-930a-2d63437c3bcc,4,book_slot,v2,44,176,2.031,True,
0e34c5d0-64d6-4329-9fe6-89263f5b41ae,1,get_referral,v2,74,293,0.965,True,
0e34c5d0-64d6-4329-9fe6-89263f5b41ae,2,lookup_patient,v2,48,190,0.406,True,
0e34c5d0-64d6-4329-9fe6-89263f5b41ae,2,check_referral_criteria,v2,104,416,0.574,True,
0e34c5d0-64d6-4329-9fe6-89263f5b41ae,3,get_clinic_slots,v2,57,227,0.421,True,
0e34c5d0-64d6-4329-9fe6-89263f5b41ae,4,book_slot,v2,44,176,1.885,True,
f784c99d-e6b0-4154-a43c-3541c47dc836,1,get_referral,v2,75,300,1.293,True,
f784c99d-e6b0-4154-a43c-3541c47dc836,2,lookup_patient,v2,48,190,0.91,True,
f784c99d-e6b0-4154-a43c-3541c47dc836,2,check_referral_criteria,v2,103,409,1.078,True,
f784c99d-e6b0-4154-a43c-3541c47dc836,3,get_clinic_slots,v2,57,227,0.664,True,
f784c99d-e6b0-4154-a43c-3541c47dc836,4,book_slot,v2,44,176,1.539,True,
06951f91-c7b5-44ea-8d6e-086503878697,1,get_referral,v2,73,290,1.466,True,
06951f91-c7b5-44ea-8d6e-086503878697,2,lookup_patient,v2,48,190,1.193,True,
06951f91-c7b5-44ea-8d6e-086503878697,2,check_referral_criteria,v2,110,437,1.268,True,
